tempo_h,p_man,q_tr
"1957,752982","14,751396","199,069481"
"1958,753367","14,754305","199,071574"
"1959,753751","14,756930","199,073423"
"1960,754136","14,759299","199,075103"
"1961,754521","14,761438","199,076625"
"1962,754906","14,763369","199,078002"
"1963,755290","14,765112","199,079251"
"1964,755675","14,766686","199,080372"
"1965,756060","14,768106","199,081380"
"1966,756445","14,769388","199,082309"
"1967,756830","14,770545","199,083115"
"1968,757214","14,771588","199,083854"
"1969,757599","14,772532","199,084572"
"1970,757984","14,773385","199,085150"
"1971,758369","14,774157","199,085690"
"1972,758753","14,774852","199,086189"
"1973,759138","14,775479","199,086636"
"1974,759523","14,776046","199,087040"
"1975,759908","14,776554","199,087402"
"1976,760292","14,777013","199,087729"
"1977,760677","14,777424","199,088022"
"1978,761062","14,777795","199,088286"
"1979,761447","14,778129","199,088524"
"1980,761831","14,778431","199,088740"
"1981,762216","14,778702","199,088932"
"1982,762601","14,778946","199,089106"
"1983,762986","14,779167","199,089264"
"1984,763371","14,779366","199,089405"
"1985,763755","14,779544","199,089532"
"1986,764140","14,779705","199,089646"
"1987,764525","14,779851","199,089750"
"1988,764910","14,779981","199,089843"
"1989,765294","14,780099","199,089927"
"1990,765679","14,780207","199,090004"
"1991,766064","14,780305","199,090074"
"1992,766449","14,780392","199,090136"
"1993,766833","14,780472","199,090193"
"1994,767218","14,780544","199,090245"
"1995,767603","14,780609","199,090291"
"1996,767988","14,780668","199,090333"
"1997,768372","14,780722","199,090372"
"1998,768757","14,780772","199,090407"
"1999,769142","14,780817","199,090439"
"2000,769527","14,780817","199,090439"
"2001,769912","13,660587","198,295314"
"2002,770296","12,781953","197,666173"
"2003,770681","11,991307","197,098547"
"2004,771066","11,274364","196,582557"
"2005,771451","10,623737","196,113232"
"2006,771835","10,033232","195,686394"
"2007,772220","9,497277","195,298255"
"2008,772605","9,010825","194,945361"
"2009,772990","8,569296","194,624555"
"2010,773374","8,168534","194,332954"
"2011,773759","7,804778","194,067936"
"2012,774144","7,474611","193,827105"
"2013,774529","7,174928","193,608276"
"2014,774913","6,902905","193,409449"
"2015,775298","6,655986","193,228816"
"2016,775683","6,431850","193,064710"
"2017,776068","6,228400","192,915645"
"2018,776452","6,043727","192,780229"
"2019,776837","5,876096","192,657328"
"2020,777222","5,723933","192,545545"
"2021,777607","5,585811","192,444133"
"2022,777992","5,460434","192,352015"
"2023,778376","5,346626","192,268360"
"2024,778761","5,243319","192,192394"
"2025,779146","5,149544","192,123419"
"2026,779531","5,064421","192,060785"
"2027,779915","4,987153","192,003913"
"2028,780300","4,917013","191,952281"
"2029,780685","4,853345","191,905397"
"2030,781070","4,795552","191,862830"
"2031,781454","4,743090","191,824184"
"2032,781839","4,695469","191,789097"
"2033,782224","4,652241","191,757242"
"2034,782609","4,613001","191,728322"
"2035,782993","4,577381","191,702066"
"2036,783378","4,545046","191,678229"
"2037,783763","4,515695","191,656589"
"2038,784148","4,489051","191,636944"
"2039,784533","4,464866","191,619109"
"2040,784917","4,442912","191,602919"
"2041,785302","4,422984","191,588222"
"2042,785687","4,404894","191,574880"
"2043,786072","4,388475","191,562768"
"2044,786456","4,373570","191,551773"
"2045,786841","4,360040","191,541793"
"2046,787226","4,347759","191,532733"
"2047,787611","4,336611","191,524508"
"2048,787995","4,326491","191,517042"
"2049,788380","4,317305","191,510264"
"2050,788765","4,308966","191,504111"
"2051,789150","4,301397","191,498526"
"2052,789534","4,294527","191,493457"
"2053,789919","4,288290","191,488855"
"2054,790304","4,282630","191,484678"
"2055,790689","4,277491","191,480887"
"2056,791073","4,272827","191,477445"
"2057,791458","4,268593","191,474321"
"2058,791843","4,264750","191,471484"
"2059,792228","4,261260","191,468909"
"2060,792613","4,258093","191,466572"
"2061,792997","4,255217","191,464449"
"2062,793382","4,252607","191,462523"
"2063,793767","4,250237","191,460774"
"2064,794152","4,248086","191,459187"
"2065,794536","4,246133","191,457746"
"2066,794921","4,244361","191,456438"
"2067,795306","4,242752","191,455250"
"2068,795691","4,241292","191,454173"
"2069,796075","4,239966","191,453194"
"2070,796460","4,238762","191,452306"
"2071,796845","4,237670","191,451500"
"2072,797230","4,236678","191,450767"
"2073,797614","4,235777","191,450103"
"2074,797999","4,234960","191,449500"
"2075,798384","4,234218","191,448952"
"2076,798769","4,233545","191,448455"
"2077,799154","4,232933","191,448004"
"2078,799538","4,232378","191,447594"
"2079,799923","4,231874","191,447222"
"2080,800308","4,231417","191,446885"
"2081,800693","4,231002","191,446578"
"2082,801077","4,230625","191,446300"
"2083,801462","4,230283","191,446048"
"2084,801847","4,229972","191,445819"
"2085,802232","4,229690","191,445610"
"2086,802616","4,229434","191,445422"
"2087,803001","4,229202","191,445250"
"2088,803386","4,228991","191,445094"
"2089,803771","4,228800","191,444953"
"2090,804155","4,228626","191,444825"
"2091,804540","4,228468","191,444709"
"2092,804925","4,228325","191,444603"
"2093,805310","4,228195","191,444507"
"2094,805694","4,228078","191,444420"
"2095,806079","4,227971","191,444342"
"2096,806464","4,227874","191,444270"
"2097,806849","4,227787","191,444206"
"2098,807234","4,227707","191,444147"
"2099,807618","4,227634","191,444093"
"2100,808003","4,227634","191,444093"
"2101,808388","4,227569","191,444045"
"2102,808773","4,227511","191,444002"
"2103,809157","4,227459","191,443964"
"2104,809542","4,227411","191,443928"
"2105,809927","4,227366","191,443895"
"2106,810312","4,227325","191,443865"
"2107,810696","4,227287","191,443837"
"2108,811081","4,227252","191,443811"
"2109,811466","4,227220","191,443788"
"2110,811851","4,227191","191,443766"
"2111,812235","4,227165","191,443747"
"2112,812620","4,227141","191,443729"
"2113,813005","4,227119","191,443713"
"2114,813390","4,227099","191,443698"
"2115,813775","4,227081","191,443685"
"2116,814159","4,227065","191,443673"
"2117,814544","4,227050","191,443662"
"2118,814929","4,227037","191,443652"
"2119,815314","4,227025","191,443643"
"2120,815698","4,227014","191,443635"
"2121,816083","4,227004","191,443628"
"2122,816468","4,226995","191,443621"
"2123,816853","4,226987","191,443616"
"2124,817237","4,226980","191,443610"
"2125,817622","4,226974","191,443606"
"2126,818007","4,226968","191,443602"
"2127,818392","4,226963","191,443598"
"2128,818776","4,226959","191,443594"
"2129,819161","4,226955","191,443592"
"2130,819546","4,226951","191,443589"
"2131,819931","4,226948","191,443586"
"2132,820316","4,226945","191,443584"
"2133,820700","4,226942","191,443582"
"2134,821085","4,226940","191,443581"
"2135,821470","4,226938","191,443579"
"2136,821855","4,226936","191,443578"
"2137,822239","4,226935","191,443577"
"2138,822624","4,226933","191,443576"
"2139,823009","4,226932","191,443575"
"2140,823394","4,226931","191,443574"
"2141,823778","4,226930","191,443573"
"2142,824163","4,226929","191,443572"
"2143,824548","4,226927","191,443571"
"2144,824933","4,226926","191,443571"
"2145,825317","4,226925","191,443570"
"2146,825702","4,226924","191,443569"
"2147,826087","4,226924","191,443569"
"2148,826472","4,226923","191,443568"
"2149,826856","4,226922","191,443567"
"2150,827241","4,226922","191,443567"
"2151,827626","4,226921","191,443567"
"2152,828011","4,226921","191,443567"
"2153,828396","4,226921","191,443566"
"2154,828780","4,226920","191,443566"
"2155,829165","4,226920","191,443566"
"2156,829550","4,226920","191,443566"
"2157,829935","4,226919","191,443565"
"2158,830319","4,226919","191,443565"
"2159,830704","4,226919","191,443565"
"2160,831089","4,226919","191,443565"
"2161,831474","4,226919","191,443565"
"2162,831858","4,226918","191,443565"
"2163,832243","4,226918","191,443565"
"2164,832628","4,226918","191,443564"
"2165,833013","4,226918","191,443564"
"2166,833397","4,226918","191,443564"
"2167,833782","4,226918","191,443564"
"2168,834167","4,226918","191,443564"
"2169,834552","4,226917","191,443564"
"2170,834937","4,226917","191,443564"
"2171,835321","4,226917","191,443564"
"2172,835706","4,226917","191,443564"
"2173,836091","4,226917","191,443564"
"2174,836476","4,226917","191,443563"
"2175,836860","4,226917","191,443563"
"2176,837245","4,226917","191,443563"
"2177,837630","4,226917","191,443563"
"2178,838015","4,226917","191,443563"
"2179,838399","4,226917","191,443563"
"2180,838784","4,226917","191,443563"
"2181,839169","4,226917","191,443563"
"2182,839554","4,226916","191,443563"
"2183,839938","4,226916","191,443563"
"2184,840323","4,226916","191,443563"
"2185,840708","4,226916","191,443563"
"2186,841093","4,226916","191,443563"
"2187,841477","4,226916","191,443563"
"2188,841862","4,226916","191,443563"
"2189,842247","4,226916","191,443563"
"2190,842632","4,226916","191,443563"
"2191,843017","4,226916","191,443563"
"2192,843401","4,226916","191,443563"
"2193,843786","4,226916","191,443563"
"2194,844171","4,226916","191,443563"
"2195,844556","4,226916","191,443563"
"2196,844940","4,226916","191,443563"
"2197,845325","4,226916","191,443563"
"2198,845710","4,226916","191,443563"
"2199,846095","4,226916","191,443563"
"2200,846479","4,226916","191,443563"
"2201,846864","3,705507","191,061095"
"2202,847249","3,171147","190,665625"
"2203,847634","2,687264","190,306869"
"2204,848018","2,249214","189,981564"
"2205,848403","1,852657","189,686639"
"2206,848788","1,493660","189,419288"
"2207,849173","1,168659","189,176960"
"2208,849558","0,874432","188,957336"
"2209,849942","0,608063","188,758306"
"2210,850327","0,366911","188,577955"
"2211,850712","0,148587","188,414541"
"2212,851097","-0,049071","188,266484"
"2213,851481","-0,228021","188,132351"
"2214,851866","-0,390035","188,010837"
"2215,852251","-0,536715","187,900762"
"2216,852636","-0,669514","187,801054"
"2217,853020","-0,789746","187,710740"
"2218,853405","-0,898601","187,628939"
"2219,853790","-0,997156","187,554850"
"2220,854175","-1,086384","187,487748"
"2221,854559","-1,167170","187,426978"
"2222,854944","-1,240313","187,371941"
"2223,855329","-1,306534","187,322099"
"2224,855714","-1,366490","187,276966"
"2225,856098","-1,420774","187,236088"
"2226,856483","-1,469921","187,199074"
"2227,856868","-1,514419","187,165566"
"2228,857253","-1,554707","187,135194"
"2229,857638","-1,591182","187,107725"
"2230,858022","-1,624210","187,082844"
"2231,858407","-1,654112","187,060217"
"2232,858792","-1,681184","187,039997"
"2233,859177","-1,705695","187,021442"
"2234,859561","-1,727886","187,004675"
"2235,859946","-1,747978","186,989567"
"2236,860331","-1,766169","186,975761"
"2237,860716","-1,782640","186,963457"
"2238,861100","-1,797552","186,952050"
"2239,861485","-1,811054","186,942132"
"2240,861870","-1,823278","186,932672"
"2241,862255","-1,834346","186,924428"
"2242,862639","-1,844367","186,916857"
"2243,863024","-1,853440","186,910014"
"2244,863409","-1,861654","186,903818"
"2245,863794","-1,869092","186,898208"
"2246,864179","-1,875826","186,893129"
"2247,864563","-1,881923","186,888530"
"2248,864948","-1,887443","186,884366"
"2249,865333","-1,892441","186,880596"
"2250,865718","-1,896966","186,877182"
"2251,866102","-1,901063","186,874092"
"2252,866487","-1,904772","186,871293"
"2253,866872","-1,908130","186,868760"
"2254,867257","-1,911170","186,866467"
"2255,867641","-1,913923","186,864390"
"2256,868026","-1,916416","186,862510"
"2257,868411","-1,918672","186,860807"
"2258,868796","-1,920715","186,859266"
"2259,869180","-1,922565","186,857870"
"2260,869565","-1,924240","186,856607"
"2261,869950","-1,925756","186,855463"
"2262,870335","-1,927129","186,854427"
"2263,870720","-1,928373","186,853489"
"2264,871104","-1,929498","186,852640"
"2265,871489","-1,930517","186,851871"
"2266,871874","-1,931440","186,851175"
"2267,872259","-1,932275","186,850544"
"2268,872643","-1,933032","186,849974"
"2269,873028","-1,933717","186,849457"
"2270,873413","-1,934337","186,848989"
"2271,873798","-1,934898","186,848566"
"2272,874182","-1,935407","186,848182"
"2273,874567","-1,935867","186,847835"
"2274,874952","-1,936284","186,847520"
"2275,875337","-1,936661","186,847236"
"2276,875721","-1,937002","186,846978"
"2277,876106","-1,937312","186,846745"
"2278,876491","-1,937592","186,846533"
"2279,876876","-1,937845","186,846342"
"2280,877260","-1,938075","186,846169"
"2281,877645","-1,938283","186,846012"
"2282,878030","-1,938471","186,845870"
"2283,878415","-1,938641","186,845742"
"2284,878800","-1,938796","186,845625"
"2285,879184","-1,938935","186,845520"
"2286,879569","-1,939062","186,845424"
"2287,879954","-1,939176","186,845338"
"2288,880339","-1,939280","186,845260"
"2289,880723","-1,939373","186,845189"
"2290,881108","-1,939458","186,845125"
"2291,881493","-1,939535","186,845068"
"2292,881878","-1,939604","186,845015"
"2293,882262","-1,939667","186,844968"
"2294,882647","-1,939724","186,844925"
"2295,883032","-1,939775","186,844886"
"2296,883417","-1,939822","186,844851"
"2297,883801","-1,939864","186,844819"
"2298,884186","-1,939903","186,844790"
"2299,884571","-1,939937","186,844764"
"2300,884956","-1,939937","186,844764"
"2301,885341","-1,451497","187,210211"
"2302,885725","-0,928261","187,603900"
"2303,886110","-0,452809","187,960994"
"2304,886495","-0,021169","188,284652"
"2305,886880","0,370665","188,578027"
"2306,887264","0,726360","188,843988"
"2307,887649","1,049251","189,085126"
"2308,888034","1,342360","189,303782"
"2309,888419","1,608436","189,502074"
"2310,888803","1,849970","189,681914"
"2311,889188","2,069227","189,845033"
"2312,889573","2,268261","189,992998"
"2313,889958","2,448937","190,127224"
"2314,890342","2,612947","190,248995"
"2315,890727","2,761830","190,359474"
"2316,891112","2,896979","190,459712"
"2317,891497","3,019663","190,550662"
"2318,891881","3,131030","190,633189"
"2319,892266","3,232124","190,708075"
"2320,892651","3,323893","190,776031"
"2321,893036","3,407196","190,837699"
"2322,893421","3,482815","190,893663"
"2323,893805","3,551458","190,944451"
"2324,894190","3,613769","190,990543"
"2325,894575","3,670330","191,032374"
"2326,894960","3,721675","191,070339"
"2327,895344","3,768282","191,104796"
"2328,895729","3,810590","191,136069"
"2329,896114","3,848995","191,164453"
"2330,896499","3,883857","191,190216"
"2331,896883","3,915504","191,213600"
"2332,897268","3,944231","191,234824"
"2333,897653","3,970308","191,254088"
"2334,898038","3,993980","191,271574"
"2335,898422","4,015468","191,287446"
"2336,898807","4,034974","191,301852"
"2337,899192","4,052680","191,314929"
"2338,899577","4,068753","191,326798"
"2339,899962","4,083343","191,337572"
"2340,900346","4,096588","191,347352"
"2341,900731","4,108610","191,356229"
"2342,901116","4,119524","191,364287"
"2343,901501","4,129431","191,371602"
"2344,901885","4,138424","191,378241"
"2345,902270","4,146587","191,384268"
"2346,902655","4,153997","191,389738"
"2347,903040","4,160724","191,394704"
"2348,903424","4,166830","191,399212"
"2349,903809","4,172373","191,403303"
"2350,904194","4,177404","191,407018"
"2351,904579","4,181972","191,410389"
"2352,904963","4,186118","191,413450"
"2353,905348","4,189881","191,416228"
"2354,905733","4,193298","191,418749"
"2355,906118","4,196399","191,421039"
"2356,906503","4,199214","191,423117"
"2357,906887","4,201770","191,425003"
"2358,907272","4,204089","191,426715"
"2359,907657","4,206195","191,428269"
"2360,908042","4,208106","191,429680"
"2361,908426","4,209841","191,430960"
"2362,908811","4,211415","191,432122"
"2363,909196","4,212844","191,433177"
"2364,909581","4,214141","191,434134"
"2365,909965","4,215318","191,435003"
"2366,910350","4,216387","191,435792"
"2367,910735","4,217357","191,436508"
"2368,911120","4,218237","191,437157"
"2369,911504","4,219037","191,437748"
"2370,911889","4,219762","191,438283"
"2371,912274","4,220421","191,438769"
"2372,912659","4,221020","191,439211"
"2373,913043","4,221563","191,439612"
"2374,913428","4,222056","191,439976"
"2375,913813","4,222504","191,440306"
"2376,914198","4,222910","191,440606"
"2377,914583","4,223279","191,440879"
"2378,914967","4,223614","191,441126"
"2379,915352","4,223919","191,441351"
"2380,915737","4,224195","191,441554"
"2381,916122","4,224445","191,441739"
"2382,916506","4,224673","191,441907"
"2383,916891","4,224879","191,442060"
"2384,917276","4,225067","191,442198"
"2385,917661","4,225237","191,442324"
"2386,918045","4,225392","191,442438"
"2387,918430","4,225532","191,442541"
"2388,918815","4,225659","191,442635"
"2389,919200","4,225775","191,442721"
"2390,919584","4,225880","191,442798"
"2391,919969","4,225976","191,442869"
"2392,920354","4,226062","191,442933"
"2393,920739","4,226141","191,442991"
"2394,921124","4,226212","191,443043"
"2395,921508","4,226277","191,443091"
"2396,921893","4,226336","191,443135"
"2397,922278","4,226389","191,443174"
"2398,922663","4,226438","191,443210"
"2399,923047","4,226482","191,443242"
"2400,923432","4,226482","191,443242"
"2401,923817","4,226521","191,443271"
"2402,924202","4,226556","191,443297"
"2403,924586","4,226585","191,443319"
"2404,924971","4,226614","191,443340"
"2405,925356","4,226639","191,443358"
"2406,925741","4,226663","191,443376"
"2407,926125","4,226683","191,443391"
"2408,926510","4,226704","191,443406"
"2409,926895","4,226722","191,443420"
"2410,927280","4,226740","191,443433"
"2411,927664","4,226756","191,443445"
"2412,928049","4,226771","191,443456"
"2413,928434","4,226784","191,443466"
"2414,928819","4,226797","191,443475"
"2415,929204","4,226808","191,443483"
"2416,929588","4,226818","191,443491"
"2417,929973","4,226828","191,443498"
"2418,930358","4,226837","191,443505"
"2419,930743","4,226845","191,443511"
"2420,931127","4,226853","191,443517"
"2421,931512","4,226860","191,443522"
"2422,931897","4,226866","191,443526"
"2423,932282","4,226872","191,443530"
"2424,932666","4,226877","191,443534"
"2425,933051","4,226881","191,443537"
"2426,933436","4,226886","191,443540"
"2427,933821","4,226890","191,443543"
"2428,934205","4,226893","191,443546"
"2429,934590","4,226896","191,443548"
"2430,934975","4,226898","191,443550"
"2431,935360","4,226900","191,443551"
"2432,935745","4,226902","191,443552"
"2433,936129","4,226904","191,443554"
"2434,936514","4,226906","191,443555"
"2435,936899","4,226907","191,443556"
"2436,937284","4,226909","191,443557"
"2437,937668","4,226910","191,443558"
"2438,938053","4,226910","191,443559"
"2439,938438","4,226911","191,443559"
"2440,938823","4,226912","191,443560"
"2441,939207","4,226913","191,443561"
"2442,939592","4,226913","191,443561"
"2443,939977","4,226914","191,443561"
"2444,940362","4,226914","191,443562"
"2445,940746","4,226915","191,443562"
"2446,941131","4,226915","191,443562"
"2447,941516","4,226915","191,443562"
"2448,941901","4,226915","191,443562"
"2449,942285","4,226916","191,443563"
"2450,942670","4,226916","191,443563"
"2451,943055","4,226916","191,443563"
"2452,943440","4,226916","191,443563"
"2453,943825","4,226916","191,443563"
"2454,944209","4,226916","191,443563"
"2455,944594","4,226916","191,443563"
"2456,944979","4,226916","191,443563"
"2457,945364","4,226916","191,443563"
"2458,945748","4,226916","191,443563"
"2459,946133","4,226916","191,443563"
"2460,946518","4,226916","191,443563"
"2461,946903","4,226916","191,443563"
"2462,947287","4,226916","191,443563"
"2463,947672","4,226916","191,443563"
"2464,948057","4,226916","191,443563"
"2465,948442","4,226916","191,443563"
"2466,948826","4,226916","191,443563"
"2467,949211","4,226916","191,443563"
"2468,949596","4,226916","191,443563"
"2469,949981","4,226916","191,443563"
"2470,950366","4,226916","191,443563"
"2471,950750","4,226916","191,443563"
"2472,951135","4,226916","191,443563"
"2473,951520","4,226916","191,443563"
"2474,951905","4,226916","191,443563"
"2475,952289","4,226916","191,443563"
"2476,952674","4,226916","191,443563"
"2477,953059","4,226916","191,443563"
"2478,953444","4,226915","191,443563"
"2479,953828","4,226915","191,443563"
"2480,954213","4,226915","191,443563"
"2481,954598","4,226915","191,443563"
"2482,954983","4,226915","191,443563"
"2483,955367","4,226915","191,443563"
"2484,955752","4,226915","191,443563"
"2485,956137","4,226915","191,443563"
"2486,956522","4,226915","191,443563"
"2487,956907","4,226915","191,443563"
"2488,957291","4,226915","191,443562"
"2489,957676","4,226915","191,443562"
"2490,958061","4,226915","191,443562"
"2491,958446","4,226915","191,443562"
"2492,958830","4,226915","191,443562"
"2493,959215","4,226915","191,443562"
"2494,959600","4,226915","191,443562"
"2495,959985","4,226915","191,443562"
"2496,960369","4,226915","191,443562"
"2497,960754","4,226915","191,443562"
"2498,961139","4,226915","191,443562"
"2499,961524","4,226915","191,443562"
"2500,961908","4,226915","191,443562"
"2501,962293","5,492155","192,370536"
"2502,962678","6,401873","193,038100"
"2503,963063","7,217015","193,634421"
"2504,963447","7,952628","194,171133"
"2505,963832","8,616810","194,654576"
"2506,964217","9,216500","195,090146"
"2507,964602","9,757945","195,482654"
"2508,964987","10,246785","195,836417"
"2509,965371","10,688124","196,155307"
"2510,965756","11,086562","196,442797"
"2511,966141","11,446262","196,702009"
"2512,966526","11,770979","196,935745"
"2513,966910","12,064109","197,146529"
"2514,967295","12,328719","197,336630"
"2515,967680","12,567578","197,508089"
"2516,968065","12,783187","197,662742"
"2517,968449","12,977807","197,802246"
"2518,968834","13,153480","197,928093"
"2519,969219","13,312051","198,041626"
"2520,969604","13,455180","198,144053"
"2521,969988","13,584369","198,236462"
"2522,970373","13,700978","198,319839"
"2523,970758","13,806231","198,395068"
"2524,971143","13,901240","198,462956"
"2525,971528","13,986999","198,524213"
"2526,971912","14,064408","198,579490"
"2527,972297","14,134274","198,629378"
"2528,972682","14,197327","198,674389"
"2529,973067","14,254230","198,714968"
"2530,973451","14,305582","198,751596"
"2531,973836","14,351933","198,784696"
"2532,974221","14,393768","198,814561"
"2533,974606","14,431531","198,841497"
"2534,974990","14,465615","198,865779"
"2535,975375","14,496378","198,887700"
"2536,975760","14,524140","198,907567"
"2537,976145","14,549194","198,925460"
"2538,976529","14,571807","198,941511"
"2539,976914","14,592217","198,956006"
"2540,977299","14,610640","198,969123"
"2541,977684","14,627268","198,981039"
"2542,978068","14,642277","198,991728"
"2543,978453","14,655822","199,001249"
"2544,978838","14,668047","199,010047"
"2545,979223","14,679080","199,017981"
"2546,979608","14,689037","199,025099"
"2547,979992","14,698024","199,031522"
"2548,980377","14,706135","199,037277"
"2549,980762","14,713453","199,042427"
"2550,981147","14,720059","199,047165"
"2551,981531","14,726021","199,051484"
"2552,981916","14,731403","199,055260"
"2553,982301","14,736261","199,058685"
"2554,982686","14,740646","199,061792"
"2555,983070","14,744603","199,064621"
"2556,983455","14,748174","199,067169"
"2557,983840","14,751396","199,069481"
"2558,984225","14,754305","199,071574"
"2559,984609","14,756930","199,073423"
"2560,984994","14,759299","199,075103"
"2561,985379","14,761438","199,076625"
"2562,985764","14,763369","199,078002"
"2563,986149","14,765112","199,079251"
"2564,986533","14,766686","199,080372"
"2565,986918","14,768106","199,081380"
"2566,987303","14,769388","199,082309"
"2567,987688","14,770545","199,083115"
"2568,988072","14,771588","199,083854"
"2569,988457","14,772532","199,084572"
"2570,988842","14,773385","199,085150"
"2571,989227","14,774157","199,085690"
"2572,989611","14,774852","199,086189"
"2573,989996","14,775479","199,086636"
"2574,990381","14,776046","199,087040"
"2575,990766","14,776554","199,087402"
"2576,991150","14,777013","199,087729"
"2577,991535","14,777424","199,088022"
"2578,991920","14,777795","199,088286"
"2579,992305","14,778129","199,088524"
"2580,992689","14,778431","199,088740"
"2581,993074","14,778702","199,088932"
"2582,993459","14,778946","199,089106"
"2583,993844","14,779167","199,089264"
"2584,994229","14,779366","199,089405"
"2585,994613","14,779544","199,089532"
"2586,994998","14,779705","199,089646"
"2587,995383","14,779851","199,089750"
"2588,995768","14,779981","199,089843"
"2589,996152","14,780099","199,089927"
"2590,996537","14,780207","199,090004"
"2591,996922","14,780305","199,090074"
"2592,997307","14,780392","199,090136"
"2593,997691","14,780472","199,090193"
"2594,998076","14,780544","199,090245"
"2595,998461","14,780609","199,090291"
"2596,998846","14,780668","199,090333"
"2597,999230","14,780722","199,090372"
"2598,999615","14,780772","199,090407"
"2600,000000","14,780817","199,090439"
